game_id,nickname1,nickname2,time,score1,score2,max1,max2,median1,median2,sum1,sum2,tpr_10_2,tpr_20_2,min_10_2,min_20_2,rating1,rating2
886,HastyBot,mytbear,1200,452,424,67,73,16,19,351,334,2261,2068.6,10,20,2244,2106
888,BetterBot,MarieDee,1200,340,448,64,79,14,19,262,328,2219.8,1867.55,10,13,1989,1978
897,BetterBot,ChsrQat,900,391,330,60,61,14,14,283,248,2106,1845.35,10,20,1972,2165
898,HastyBot,Paroo,1200,462,325,64,66,17,15.5,345,250,1648.4,1574.2,5,5,2224,1644
905,BetterBot,Crookshanks,1500,450,351,72,64,16,15,320,277,2053.4,1813.5,10,20,1964,1969
911,STEEBot,akiff_faleel,1200,470,304,63,55,26,16,355,229,2003.6,1866.7,10,20,2166,2051
916,STEEBot,BethMix,1200,380,381,68,68,22,16,298,268,1500.7,1500.35,3,3,1819,1604
920,BetterBot,Xerxes,900,359,370,66,57,11,17,257,283,1696,1615.55,10,20,1970,1842
922,BetterBot,Knight2014,300,334,381,59,70,11,10,248,277,1818.6,1644.7,10,20,1898,1812
931,STEEBot,tripack,60,343,228,79,66,15,10,265,216,1459.6,1417.2,10,20,1802,1493
932,STEEBot,Avyze,1320,369,539,61,132,26,22,288,428,2346.1,2017.8,10,20,2104,2136
934,HastyBot,saracen256,1200,539,290,79,24,27,16,430,210,2068,1971.2,10,20,2226,1854
940,BetterBot,ssirin.n,1200,439,279,66,31,12,9.5,331,243,1570.2,1579.15,10,20,2034,1261
943,STEEBot,Avinesh,900,470,282,64,66,15,15.5,340,232,1602.9,1551.45,6,6,2166,1756
945,HastyBot,qamardeen,960,472,509,74,74,21,33,378,415,1936.8,1898.15,10,20,2305,2031
946,BetterBot,Torquayfan2303,1200,375,336,63,86,19,14,280,243,1999.3,1764.85,10,20,1959,2063
947,BetterBot,pandorable,300,521,300,76,53,15.5,11.5,413,214,1608.5,1526.8,10,20,1846,1637
949,BetterBot,kar2008,1200,434,397,71,66,16,20,326,316,1871.9,1585.55,10,20,1677,1855
950,BetterBot,patricck,3300,396,459,64,61,18.5,20,306,360,2213,1882.75,10,16,1896,2258
952,HastyBot,thraoph,1200,413,463,89,70,18,18,331,357,2303.2,2127.8,10,20,2166,2137
953,BetterBot,sksac2022,900,390,323,62,57,11,11,303,229,1555.1,1527.55,5,5,2004,1703
966,BetterBot,Bingobabe,1200,440,351,76,72,11.5,18,325,367,1770.2,1523.2,10,20,1763,1682
969,STEEBot,ahmadthegreat,900,481,388,70,91,18,23.5,367,302,1958.6,1833.6,10,20,2062,1939
970,HastyBot,Inandoutworker,3600,519,382,76,76,25,20,398,301,2029.1,1911.25,10,20,2194,1530
971,HastyBot,Marlon,1200,443,492,63,89,28,26,350,395,2299,2082.75,10,20,2275,2148
976,BetterBot,Rose_06,600,511,302,63,36,12,15,387,285,1502.7,1501.35,5,5,1941,1761
979,STEEBot,jaundiced,720,421,402,72,67,21,18,319,364,2071,1766.15,10,20,1810,1770
982,STEEBot,Goldenlamb,1200,398,492,59,85,22,21.5,303,394,2044.3,1880.95,10,20,2177,2007
983,HastyBot,gameatiruth,1200,471,447,82,66,26,29,368,359,1963.1,1908.65,10,20,2253,2041
989,BetterBot,Lydker,1500,434,360,78,60,16,19,328,278,1731.9,1501.6,10,20,1676,1681
991,BetterBot,Xerxes,900,348,468,80,70,16.5,17.5,275,347,1698,1651.85,10,20,1990,1865
992,STEEBot,Olympicnaija,1200,523,271,77,60,23,18,400,265,2018.1,1877.5,10,20,2118,1940
1001,STEEBot,Wildgarlic,3600,408,393,64,68,19,14.5,318,294,1857.7,1659.4,10,20,1885,1720
1004,BetterBot,ruby43,1200,365,384,64,63,16,13,293,265,1399.7,1390.6,10,16,1665,1599
1009,HastyBot,MSHS-21LEEJINYIH,1200,499,386,73,139,19.5,15.5,391,306,2181,2007.3,10,20,2259,1880
1011,BetterBot,pandorable,300,375,278,65,29,15.5,8,286,177,1764.4,1604.8,10,20,1813,1670
1016,STEEBot,Rexington,1200,360,324,59,65,20,19.5,276,254,2291,1983.05,10,20,2112,2093
1017,BetterBot,LIMEUJIE,960,249,406,19,68,10,12,176,291,2018.8,1812.1,10,20,2031,1899
1023,STEEBot,verajoan,1500,459,326,67,68,18.5,14.5,342,320,1855.4,1792.25,10,20,2086,1867
1032,BetterBot,oranggua,1200,351,223,62,23,14.5,11,258,152,1710.2,1499.25,10,20,1689,1541
1035,BetterBot,pandorable,300,396,338,60,26,19.5,20,306,240,1634.3,1563.35,10,20,1889,1654
1036,STEEBot,rak1507,600,405,467,59,84,21,18,311,372,1766.2,1633.1,7,7,2052,1935
1038,STEEBot,Trayz,1440,360,416,62,71,12,20.5,259,326,2016.9,1872.15,10,20,2164,1982
1040,BetterBot,patricck,3300,414,440,78,79,16,20,315,350,2153.3,1881.6,10,20,2030,2266
1044,HastyBot,Abdulmumin,1200,426,407,74,81,21,21,327,318,2291.2,2016.35,10,20,2279,2244
1045,STEEBot,Xcalibur,900,404,383,55,68,24,24,299,293,1961.4,1863.6,10,20,2116,2024
1047,STEEBot,Goldenlamb,1200,474,592,70,149,21.5,23,374,499,2044,1878.8,10,20,2130,2043
1058,HastyBot,Vishy56789,1200,427,345,70,54,23,22,339,239,1635.1,1635.85,10,20,2052,1739
1060,BetterBot,Yuki86,900,415,255,41,20,23,9,311,170,1529.8,1549.85,10,20,2006,1265
1063,STEEBot,parteegirl,900,435,371,64,64,19,15,342,276,1569.8,1534.9,4,4,1874,1708
1067,STEEBot,plunder1,300,377,346,64,68,17,17,284,259,1693,1575.8,10,20,1843,1606
1070,BetterBot,pandorable,300,405,342,79,44,11.5,12.5,301,257,1588.2,1508.65,10,20,1833,1654
1071,HastyBot,Esan,1200,418,488,72,64,21,25,324,393,1979.5,1904.55,10,20,2319,2090
1072,HastyBot,shyspot,3600,526,330,66,64,26,14,419,245,1817.3,1685.45,10,16,1973,1813
1082,HastyBot,sungoer,2700,452,390,71,72,26,16,346,302,1841.5,1734.55,10,20,2031,1860
1084,STEEBot,HivinD,900,372,500,69,124,25,14,287,384,1839.7,1768.45,10,20,2169,2095
1087,STEEBot,Leo,600,470,414,80,73,18.5,22,350,340,1764,1612.45,10,20,1762,1748
1091,STEEBot,Glilac,1800,423,442,63,70,25,32.5,332,345,2082.7,1906.4,10,20,2071,2097
1094,HastyBot,Limo,1200,498,440,78,86,26,20,392,425,1745.9,1622.95,9,9,2200,1783
1095,BetterBot,pandorable,300,384,439,66,72,13,25,272,362,1847,1658.75,10,20,1836,1660
1096,HastyBot,joelimus,300,412,439,69,80,23,22,323,349,2247,2030.4,10,20,2058,2067
1104,BetterBot,forwords,1200,287,398,36,61,15,14.5,190,307,2287.1,1937.5,10,20,1968,2241
1107,STEEBot,Goldenlamb,1200,399,382,65,71,18,18,276,313,2172.4,1959.95,10,20,2096,2047
1111,HastyBot,auricle,900,441,443,72,63,25.5,28,340,353,2037.4,1846.35,10,20,2275,1889
1113,STEEBot,Leo,600,366,399,55,67,17,19,273,303,1971.1,1747.2,10,20,1866,1711
1117,STEEBot,MSHS-21KADMUSLEE,1200,519,405,80,63,24.5,18,410,325,1966.3,1828.2,10,20,2138,1782
1118,HastyBot,thraoph,1200,513,448,84,78,26,21.5,411,361,1835.9,1831.7,10,20,2250,2003
1127,BetterBot,Kovert,1800,334,465,55,80,15.5,19.5,223,387,1831.7,1538.6,10,20,1674,1845
1129,HastyBot,afeicher,1200,487,325,73,81,23,12,381,237,1616.6,1592.45,10,16,1934,1411
1130,HastyBot,sbush,1200,363,422,69,66,19,21.5,287,376,1782.1,1728.4,10,20,2031,1812
1142,BetterBot,audrey.lwx,1200,300,335,23,32,14,15,208,234,1630.5,1565.25,7,7,1972,1513
1143,HastyBot,Nursaidatul,1200,654,160,79,17,28,6,516,101,1933.4,1880.55,10,20,2354,1234
1147,BetterBot,kar2008,1200,518,310,82,69,18,12,410,229,1736.4,1537,10,20,1718,1858
1150,STEEBot,UcheVictor,1200,351,474,37,66,17,23,267,370,2086.4,1886.45,10,20,2068,1960
1159,STEEBot,Kakapo,720,380,430,73,79,19,18,290,323,2004.3,1770,10,17,1915,1888
1161,HastyBot,bnjy,900,570,414,81,77,37.5,29.5,449,337,1923.4,1711.7,7,7,2143,2177
1165,HastyBot,petulazhuren,3600,421,503,64,70,22,28,328,408,1751.3,1689.3,10,20,1986,1757
1168,BetterBot,magic29,900,368,318,73,67,16,17,277,257,2146.2,1856.65,10,20,2032,2030
1169,BetterBot,LIMEUJIE,540,341,344,36,61,17,14,230,265,1629.6,1588.7,10,20,1910,1954
1170,HastyBot,alvinlimzr,3600,470,346,74,70,20,19,365,263,1540.5,1520.25,2,2,2305,1812
1171,BetterBot,Kovert,1800,442,284,74,34,14,14,339,189,1581.8,1409.75,10,20,1708,1743
1173,BetterBot,FuriousTiles,1320,299,426,38,74,12.5,20,193,344,1718.4,1556.1,10,20,1634,1815
1174,BetterBot,tramper,1200,365,396,68,81,9,22,268,328,2321.6,1931.1,10,20,1945,2210
1177,STEEBot,BeanzCyclones,1200,475,432,84,72,24.5,19,386,323,2130.9,1933.35,10,20,2106,2029
1184,STEEBot,NoelL,1200,428,439,83,63,22,30,329,347,1652.7,1576.35,4,4,2050,2087
1186,STEEBot,Zanderman,1200,546,284,75,29,24.5,16,436,203,1811,1737.75,10,20,2147,1913
1190,HastyBot,jasonkb,120,461,332,63,64,27,13,341,255,1837.1,1798.15,10,20,2165,1713
1192,STEEBot,Anita,1200,412,314,58,65,18.5,17,303,231,1697.5,1492.45,10,20,1940,1617
1197,BetterBot,Kathleen3,1800,400,402,65,87,13,20,276,334,2283.8,1965.45,10,19,2050,2162
1198,HastyBot,nyjets313,1200,407,496,75,124,20,21,331,377,2092.3,1857.35,10,20,2031,1946
1202,BetterBot,Meiira4c,1200,425,281,29,42,14.5,7,310,208,1729.2,1707.6,10,20,1999,1594
1210,BetterBot,pandorable,300,451,379,159,55,11,17.5,341,292,1606.8,1565.55,10,20,1928,1615
1214,STEEBot,MSHS-21KADMUSLEE,1200,482,352,65,64,21.5,13,390,255,1823.3,1761.3,10,20,2158,1842
1215,BetterBot,pandorable,300,417,299,72,35,17,7.5,320,208,1532.5,1524.6,10,20,1945,1577
1218,BetterBot,Knight2014,300,456,389,70,71,19,14.5,349,305,1849.2,1674.6,9,9,1796,1740
1219,HastyBot,sungoer,2700,435,260,83,21,23,15,331,169,1852.1,1755.15,10,20,2060,1843
1220,BetterBot,pandorable,300,470,283,93,29,17,11.5,369,194,1475.5,1427,10,20,1802,1610
1224,STEEBot,Goldenlamb,1200,510,489,65,63,27,32,402,408,2133.4,1930.7,10,20,2119,2103
1230,BetterBot,LeChamp21,840,350,433,66,66,13,21,265,328,1728.9,1645.25,10,20,2099,1631
1231,HastyBot,Pasindu,900,603,239,77,32,36,10.5,491,180,1750.2,1692.25,10,20,2292,1999
1238,STEEBot,deathstar,1200,442,342,57,70,29,11,337,258,1702.6,1587.1,10,20,1881,1644
1240,STEEBot,chrisdon8tsalot,360,377,346,58,68,13.5,12,273,275,1752.5,1615.75,10,20,1875,1699
1242,STEEBot,ahmadthegreat,900,422,467,81,60,20,32,320,380,1946.6,1843.75,10,20,2022,1998
1245,BetterBot,MarieDee,1200,380,366,60,68,17,16,276,281,2315.6,1938.55,10,20,1918,2071
1247,STEEBot,MSHS-21KADMUSLEE,1200,416,310,70,30,19,17,305,226,1818.2,1764.95,10,20,2141,1848
1249,BetterBot,ruby43,1200,366,328,75,36,16.5,13.5,265,232,1436.1,1468.05,7,7,1646,1599
1254,STEEBot,Goldenlamb,1200,388,381,65,74,16,20.5,296,284,1936.7,1849.15,10,20,2095,1997
1257,STEEBot,wagyus,1200,437,325,61,64,25,15,327,241,1979.3,1842.05,10,20,2067,1990
1262,BetterBot,AngieOsai,1200,438,349,67,70,18,13,344,260,1769.2,1634.6,5,5,1966,1489
1263,BetterBot,MarvinK,3600,372,358,64,65,14,20,258,281,1784.8,1555.9,10,20,1638,1713
1266,BetterBot,Yuki86,900,437,231,53,29,14.5,9,316,163,1596.2,1593.8,10,20,1985,1266
1269,STEEBot,proton2020,1200,392,542,74,199,21.5,29,292,454,2325.5,2017.85,10,20,2031,1979
1270,STEEBot,BeautifulWaste,840,422,322,84,76,17.5,16,308,304,1858.8,1705.05,10,14,2175,1787
1272,HastyBot,Marble_Donut,1500,547,408,78,81,19,19.5,434,332,1764.4,1700.3,10,20,2020,1862
1273,HastyBot,vinylchances,60,604,377,81,82,30,17,498,293,1950.9,1725.45,10,11,2193,1898
1279,BetterBot,Goldenwick,1200,386,312,58,63,13.5,14,260,248,1298.3,1272.2,10,20,1684,1306
1280,STEEBot,NatthanonL,1200,448,434,66,78,21,23,340,349,2120.8,1898.85,10,20,2105,2065
1282,BetterBot,Kovert,1800,408,387,81,66,22.5,14.5,330,277,1716.9,1520.95,10,20,1599,1798
1287,BetterBot,MagiKrap,3600,461,360,84,56,16,18,347,279,2102.4,1841.9,10,20,1974,1966
1293,HastyBot,MMAViswanathan2741,300,446,66,71,9,35.5,1,378,28,1717.8,1591.05,10,20,2130,1163
1299,HastyBot,thraoph,1200,455,366,69,63,19,18,333,287,1892.3,1849.95,10,20,2196,1952
1304,BetterBot,Laju,1200,410,377,70,58,9.5,11.5,304,295,1742.2,1689.2,10,20,1965,1804
1306,BetterBot,xinjiechin,1200,480,236,57,33,17.5,12,350,262,1746.4,1653.95,10,20,1965,1618
1307,HastyBot,Munyama,1200,475,338,66,62,20.5,19.5,359,259,1808.4,1814.15,10,20,2199,1657
1309,STEEBot,Hadexzy,1200,466,427,82,73,22,21,361,338,1500,1500,1,1,1843,1706
1313,STEEBot,Goldenlamb,1200,416,396,66,83,16.5,17,323,301,2216.3,1970.05,10,20,2113,2113
1318,BetterBot,Laju,1200,482,299,74,73,13,14.5,342,239,1966.2,1768.35,10,20,2051,1836
1319,STEEBot,Nishtar,1200,394,495,59,90,23,22,315,386,1987.4,1849.2,10,20,2186,2076
1321,STEEBot,HivinD,900,478,410,75,62,22,24,390,310,2091,1903.9,10,20,2188,2131
1329,BetterBot,patricck,3300,346,336,65,60,14.5,17.5,237,257,2142.1,1880.15,10,20,1928,2201
1330,STEEBot,SirLee,1800,386,373,70,72,16,16,282,331,2367.9,2030.4,10,20,2198,2130
1332,STEEBot,Yracivc,1200,414,478,66,72,21,22.5,317,377,2115.2,1931,10,20,2125,2135
1334,STEEBot,Uzams,1200,497,392,78,62,22,23,407,314,1847.6,1784,10,20,2106,1748
1335,BetterBot,NishanyaGammanpila,900,434,386,62,82,13,14.5,290,358,1672.3,1612.1,10,20,2036,1840
1340,BetterBot,Kathleen3,1800,358,425,56,71,15,16,271,314,2289.7,1972.95,10,20,2040,2178
1342,BetterBot,cabreeze,1200,438,312,63,63,17,8.5,330,232,1631.7,1565.85,6,6,1669,1498
1346,STEEBot,Trayz,1440,505,396,68,60,28,25,391,319,1925.9,1829.35,10,20,2118,2042
1348,BetterBot,titan124,1200,357,357,74,31,9,12,259,267,1458.2,1479.1,6,6,1665,1434
1352,STEEBot,Rexington,1200,472,394,76,73,22,23,362,315,2010.6,1857.25,10,20,2063,2054
1353,BetterBot,markc1945,1200,470,300,73,39,19,15,352,229,1451.7,1387.25,10,19,1736,1548
1355,HastyBot,joelimus,300,429,480,62,96,20.5,19,321,408,2048.7,1873.65,10,20,2055,2069
1366,HastyBot,vannandonly,1200,500,266,66,54,30,15,407,204,2313.4,2075.7,10,20,2191,2158
1368,HastyBot,Spiceman,3600,504,319,81,69,21,17,402,231,2134,1900.7,10,16,2181,2069
1370,BetterBot,bbharath,300,372,433,58,67,16,17,282,370,1795.2,1699.8,10,20,1889,1854
1377,STEEBot,shaila,900,426,327,66,61,16.5,13.5,308,272,1903,1701.5,10,10,2177,1928
1378,HastyBot,saladboy,1500,461,368,82,93,25,23.5,375,287,1730.1,1615.05,7,7,1989,1610
1379,HastyBot,KongCH,1200,404,546,72,150,23,29,293,465,2060.9,1945.2,10,20,2257,2115
1380,HastyBot,kar2008,1200,445,429,72,64,26,23,342,341,2050.3,1705.75,10,20,2005,1882
1381,STEEBot,jaundiced,1140,348,412,55,75,17.5,20.5,253,319,2071.4,1787.6,10,20,1791,1858
1382,BetterBot,Kovert,1800,406,314,79,27,17,15,319,212,1654.2,1457.55,10,20,1675,1784
1384,STEEBot,GNIK,1140,433,401,80,66,27,26,329,315,1995.5,1828.3,10,20,2160,2061
1385,HastyBot,Nursaidatul,1200,590,184,68,21,24,8,456,119,1716.4,1608.2,7,7,2178,1236
1390,HastyBot,bubbat,720,429,266,92,38,16,13,312,190,1809.9,1715.65,10,20,2043,1819
1394,BetterBot,phavour,900,338,426,41,66,19,21,241,334,2259,1933.35,10,20,1977,2029
1395,STEEBot,bbharath,600,337,514,33,68,23,28,252,440,1928.2,1826.75,10,20,2052,1858
1398,STEEBot,BobVanech,1200,383,337,72,54,19,9.5,292,238,1518.5,1509.25,10,11,1880,1593
1403,HastyBot,Indominus,1200,439,407,88,67,23,25,332,325,2171.6,2005.2,10,20,2277,2216
1410,STEEBot,HivinD,900,446,415,62,67,25,17,351,322,2285,2009.6,10,20,2103,2139
1419,STEEBot,akiff_faleel,1200,427,387,75,64,15,16,340,284,2030.2,1874.6,10,20,2117,2044
1425,BetterBot,ihatechelsea,3600,369,267,63,60,16,11.5,253,193,1593.8,1546.9,10,11,1916,1805
1426,STEEBot,SirFink,300,419,532,67,196,13.5,23,320,442,1772.1,1619.05,10,20,1860,1420
1433,STEEBot,Anita,1200,456,391,72,59,28,19,357,302,1717.1,1599.5,10,20,1864,1623
1434,BetterBot,Goldenwick,1200,420,286,73,27,12,8,318,200,1304.4,1265.2,10,20,1735,1293
1435,BetterBot,Laju,1200,386,397,73,59,15,18.5,281,313,1964,1762.5,10,20,1934,1841
1438,STEEBot,Shahjahan,900,488,270,77,26,24,12,392,177,1582.1,1541.05,5,5,2119,1665
1439,STEEBot,Rbwingi,480,460,308,59,55,18.5,11.5,346,230,1699.7,1641.9,10,20,2156,1652
1442,STEEBot,Xcalibur,900,533,449,69,134,26.5,21,410,369,1935.5,1770.75,10,19,2160,2038
1448,BetterBot,Aghalya,900,516,313,69,93,22,13.5,414,315,2056,1797.2,10,20,1963,1952
1449,STEEBot,UcheVictor,1200,402,412,58,80,17.5,14,311,349,1775.9,1677.6,10,15,2086,1960
1452,STEEBot,Trayz,1440,435,407,66,78,20,21.5,331,322,1906.1,1807.5,10,20,2064,1974
1454,STEEBot,cayden,1800,431,426,82,63,16,21.5,326,337,1774.7,1637.35,6,6,2127,1904
1456,STEEBot,MSHS-21LEEJINYIH,1200,545,274,79,44,23,13,436,189,1857.3,1804.3,10,20,2121,1817
1457,BetterBot,LIMEUJIE,900,401,384,84,74,15,14.5,325,266,1797.5,1639.15,10,20,1928,1934
1460,BetterBot,pandorable,300,360,277,61,31,18,8.5,265,183,1635.4,1556.75,10,20,1870,1651
1468,STEEBot,Arindam,900,467,327,68,87,24.5,15.5,373,277,1890.9,1729.2,10,15,2148,1812
1470,BetterBot,dathanl,1200,390,343,67,72,17,14,296,266,1635.1,1434.6,10,20,1949,2025
1476,BetterBot,pandorable,300,376,282,60,36,15,11,269,201,1562.2,1481.5,10,20,1807,1575
1479,HastyBot,hellacia,1200,488,473,74,83,33,22,411,354,1518.5,1509.25,2,2,1977,1803
1483,HastyBot,MMAViswanathan2741,300,652,107,75,11,41,4,549,64,1736.1,1671.8,10,20,2153,1159
1484,BetterBot,ruby43,1200,315,424,65,76,11,12,231,320,1565,1425.55,10,20,1750,1599
1486,BetterBot,Kovert,1800,309,371,78,35,9,15,234,256,1967.5,1631.95,10,20,1647,1814
1489,STEEBot,CornyG,1200,427,284,66,48,16,11,308,206,1691.1,1534.95,10,20,1873,1608
1492,BetterBot,CobaltBlue,1200,447,248,77,27,19,12,336,183,1400.6,1450.3,10,10,1701,1500
1493,BetterBot,gregthaopenny,1500,378,376,38,85,15.5,14,264,355,1614.8,1557.4,8,8,1730,1606
1497,STEEBot,Trayz,1440,378,483,55,74,25,18,286,387,1918.1,1825.6,10,20,2152,2042
1500,STEEBot,Favournew,1200,484,331,77,69,19.5,15.5,370,245,1923.3,1761.8,10,16,2065,1820
1502,STEEBot,FuriousTiles,1320,406,439,75,88,16,20,311,345,1948.6,1621.05,10,20,1844,1812
1507,HastyBot,sungoer,2700,360,453,70,78,20,21,280,341,1751.6,1625.8,10,11,1984,1890
1509,BetterBot,Kathleen3,1800,432,358,71,63,15,18,329,271,1987.6,1780.55,10,20,1958,1973
1510,HastyBot,darrenkhoo,1200,364,435,34,84,23,22,267,412,2086.3,1967.9,10,20,2184,2066
1511,HastyBot,mytbear,1200,438,472,57,131,23,19,332,389,2420.6,2126.3,10,20,2209,2141
1516,STEEBot,Tundhey_S,900,388,429,61,70,19,25,295,330,2006.3,1779.75,10,14,2157,1978
1518,STEEBot,HivinD,900,475,475,67,79,31,18,382,376,1998.9,1849.2,10,20,2152,2009
1520,HastyBot,rak1507,600,540,437,73,147,27,19,420,390,2136.6,1971.35,10,20,2214,2106
1527,HastyBot,Possibilites,1200,500,281,84,25,22,14,396,191,1767.9,1633.95,9,9,2299,1869
1530,STEEBot,spark1,1500,475,258,75,33,15.5,14.5,349,191,1632.4,1540.45,10,20,1881,1647
1531,STEEBot,pisces223,1200,398,380,76,72,15,18.5,291,299,1561.8,1519.8,10,20,1877,1603
1535,BetterBot,Gtowngrad,1020,368,340,61,67,17,11,267,251,1449.8,1379.1,10,20,1729,1369
1537,BetterBot,tramper,1200,365,405,60,72,12,13,272,307,2205.9,1888.6,10,20,1988,2115
1542,HastyBot,HJFan,1200,468,393,84,60,19,21,380,290,1729.3,1658.65,10,18,1987,1676
1545,STEEBot,bbharath,480,373,432,65,76,18.5,17,272,343,1910.7,1801,10,20,2066,1792
1549,BetterBot,Kev,900,349,356,62,83,13.5,11,250,267,1500,1500,1,1,1935,1685
1553,BetterBot,TT9000,900,439,391,70,65,15,13,351,291,1774.9,1552.35,10,20,1639,1500
1560,BetterBot,tsardom,300,298,457,30,67,17.5,22,214,348,1913.7,1634.8,10,20,1732,1768
1561,HastyBot,GrubbTime,180,461,338,76,59,22.5,15,339,282,1773,1776.65,10,20,2158,1860
1574,HastyBot,FarlinaJames06,1200,651,112,86,8,22.5,5,507,59,1500,1500,1,1,2234,1205
1576,STEEBot,HivinD,900,492,405,69,72,35,16,386,291,2285.1,1980.8,10,20,2142,2107
1579,BetterBot,djMikSlay,3600,329,457,60,76,12,21,251,341,1936.1,1723,10,12,1941,1997
1585,STEEBot,Kabashibi,240,472,288,66,63,19,9,379,203,1687.3,1593.65,9,9,2131,1762
1589,HastyBot,thraoph,1200,516,418,88,68,26,30,403,339,2056.1,1951.9,10,20,2132,2069
1591,HastyBot,mytbear,1200,404,465,69,86,25,23,312,362,2061.1,1932.55,10,20,2217,2045
1598,BetterBot,pandorable,300,380,271,66,32,13,9,285,177,1728.4,1619.15,10,20,1891,1652
1599,STEEBot,akiff_faleel,1200,443,442,76,70,20,20,338,355,2099.2,1917.95,10,20,2068,2055
1600,BetterBot,Cromwell8,1800,355,392,69,71,14,15,261,296,2001.3,1790.3,10,20,1997,1915
1601,HastyBot,bubbat,720,326,487,50,77,19,22,244,373,1808.2,1700.2,10,20,1950,1767
1602,HastyBot,bubbat,720,409,427,70,83,20.5,18,310,338,1789.2,1696.7,10,20,1976,1839
1607,HastyBot,kanbutsu,1200,403,401,68,71,22,19,303,313,1785.9,1642.95,5,5,2223,2048
1608,STEEBot,deathstar,600,451,263,56,74,19.5,10.5,321,202,1636.4,1566.1,10,20,1882,1746
1609,HastyBot,busker221,300,580,385,85,83,26.5,16,479,330,2155.5,2011.55,10,20,2248,2052
1610,HastyBot,noahslat,1200,498,406,74,42,20,17,418,298,1961.9,1890.45,10,20,2244,1900
1626,STEEBot,plunder1,300,432,236,81,63,17,7,333,186,1695.4,1576.4,10,20,1853,1633
1627,HastyBot,noahslat,600,370,393,72,74,15,17.5,275,366,1894.1,1856.9,10,20,2182,1834
1638,HastyBot,Puttapong,1200,483,482,84,66,27,18,399,376,2310.5,1905.25,10,11,2244,2081
1641,STEEBot,HivinD,900,544,344,68,80,23,12,433,267,1980.6,1878.45,10,20,2165,2092
1642,STEEBot,UcheVictor,1200,479,336,65,77,21.5,21,357,342,1891.9,1823.05,10,20,2110,1955
1647,STEEBot,deathstar,1200,349,325,32,53,17.5,17,260,226,1604.6,1533.05,10,20,1875,1664
1650,HastyBot,rameez,1200,460,294,59,65,26,17,334,225,1702.8,1651.1,10,20,1989,1555
1652,HastyBot,Esan,1200,398,479,69,72,20,19,300,386,1615.8,1557.9,2,2,2274,2108
1655,STEEBot,NBLOVE,1200,380,340,36,78,18,13,255,290,1552.2,1526.1,4,4,1828,1625
1658,STEEBot,Goldenlamb,1200,451,339,79,57,16,13,357,244,2337.3,2042.6,10,20,2227,2101
1659,STEEBot,Khairul.A,900,481,270,67,36,20.5,14.5,376,187,1828.2,1711.05,10,15,2068,1829
1661,STEEBot,Olympicnaija,1200,643,277,85,33,25.5,17,524,208,1982.3,1842.7,10,20,2166,1879
1663,STEEBot,Hercules,1200,338,393,42,63,16,18,244,297,1607.3,1545.6,10,19,1853,1823
1673,STEEBot,ooo999999,3600,444,352,79,70,20,15,347,259,1561.4,1525.5,10,16,1797,1388
1674,STEEBot,Rexington,1200,392,464,93,90,17,20,301,366,2078.2,1922.3,10,20,2134,2056
1675,HastyBot,thisguy,3600,412,358,65,34,21,24,322,259,1751.6,1662.6,10,20,1916,1835
1681,STEEBot,AWFUL,1080,304,457,29,72,16,20,219,354,1923.2,1711.6,7,7,2209,2159
1689,BetterBot,lsutiger,1200,338,443,53,70,17,18,243,349,1759.3,1532.1,10,20,1724,1765
1690,HastyBot,Marlon,1200,508,421,65,79,27,24,415,324,2234.3,2047.2,10,20,2239,2115
1691,HastyBot,wzy3112,3600,415,351,66,65,19,17.5,312,262,2069.2,1967.5,10,20,2232,2070
1695,STEEBot,Avyze,1320,481,350,75,65,17,20,365,271,2198.2,1859.7,10,12,2235,2098
1702,HastyBot,Melchi,600,377,502,63,77,20,26,295,395,1537.3,1518.65,2,2,2275,1786
1707,BetterBot,davidavid,900,380,388,63,69,17,16,286,294,1871.7,1715.05,10,20,1880,1835
1709,BetterBot,Kovert,1800,402,396,70,75,13,21,288,315,1749.7,1510.75,10,20,1709,1776
1711,STEEBot,DoubleJay,900,417,431,62,71,21.5,19,322,358,1804.4,1643.05,10,20,1913,1675
1714,BetterBot,shaneabbas,900,340,375,64,60,15,12,248,289,1969.7,1855.45,10,20,2004,1929
1716,BetterBot,Yuki86,900,353,260,43,22,10,10,242,181,1652.1,1626.25,10,20,2050,1262
1718,HastyBot,bbharath,600,494,316,67,54,21,13,402,220,2068.9,1792.8,10,20,2178,1921
1727,HastyBot,ccm,1200,431,440,64,84,22.5,18,337,346,1598.4,1604.25,10,20,2076,1672
1728,STEEBot,jaundiced,720,364,431,76,89,17,19,265,347,1694.2,1560.75,10,20,1746,1736
1729,STEEBot,Uzams,1200,542,363,84,167,20,16,428,485,1973.5,1862.6,10,20,2175,1834
1732,BetterBot,patricck,3300,389,404,68,74,10.5,18,287,316,2300.3,1944.65,10,20,2036,2275
1735,BetterBot,jodel,1200,406,512,75,71,24,28,321,476,2348.6,1969.25,10,20,2058,2145
1741,STEEBot,Kakapo,1200,279,413,27,62,18.5,18,199,302,1786.6,1675.75,10,20,1907,1885
1742,STEEBot,MasterYeri,900,439,325,72,70,22.5,18.5,325,319,1951.3,1841.15,10,20,2171,2018
1745,STEEBot,Trayz,1440,407,323,69,52,15.5,15.5,305,235,2039.7,1914.9,10,20,2128,1947
